Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2024-03-22,6:15 PM,17 °C,12 °C,72 %,NW,13 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,6:45 PM,16 °C,12 °C,77 %,VAR,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,7:15 PM,15 °C,12 °C,82 %,VAR,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,7:45 PM,14 °C,12 °C,88 %,VAR,2 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,8:15 PM,16 °C,14 °C,88 %,SW,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,8:45 PM,13 °C,12 °C,94 %,SSW,11 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,9:15 PM,12 °C,12 °C,100 %,SW,11 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,9:45 PM,12 °C,12 °C,100 %,SW,9 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,10:15 PM,12 °C,12 °C,100 %,S,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,10:45 PM,13 °C,13 °C,100 %,WSW,11 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,11:15 PM,13 °C,13 °C,100 %,SSW,7 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-22,11:45 PM,12 °C,12 °C,100 %,VAR,2 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-23,12:15 AM,12 °C,12 °C,100 %,VAR,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-23,12:45 AM,11 °C,11 °C,100 %,ENE,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-23,1:15 AM,12 °C,12 °C,100 %,NE,4 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-23,1:45 AM,12 °C,12 °C,100 %,NE,2 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-23,2:15 AM,9 °C,9 °C,100 %,S,6 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-03-23,2:45 AM,10 °C,10 °C,100 %,NE,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-03-23,3:15 AM,9 °C,9 °C,100 %,ESE,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-03-23,3:45 AM,9 °C,9 °C,100 %,VAR,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-03-23,4:15 AM,9 °C,9 °C,100 %,VAR,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,4:45 AM,10 °C,10 °C,100 %,SSE,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,5:15 AM,10 °C,10 °C,100 %,SSE,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,5:45 AM,10 °C,10 °C,100 %,SSE,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,6:15 AM,10 °C,10 °C,100 %,S,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,6:45 AM,10 °C,10 °C,100 %,VAR,2 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,7:15 AM,10 °C,10 °C,100 %,VAR,2 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,7:45 AM,12 °C,12 °C,100 %,ESE,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,8:15 AM,12 °C,12 °C,100 %,SE,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,8:45 AM,13 °C,13 °C,100 %,SE,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,9:15 AM,14 °C,14 °C,100 %,VAR,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,9:45 AM,15 °C,15 °C,100 %,VAR,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,10:15 AM,15 °C,15 °C,100 %,VAR,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,10:45 AM,15 °C,15 °C,100 %,VAR,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,11:15 AM,15 °C,13 °C,88 %,W,20 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,11:45 AM,16 °C,14 °C,88 %,WSW,20 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,12:15 PM,16 °C,13 °C,82 %,W,19 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,12:45 PM,17 °C,13 °C,77 %,W,22 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,1:15 PM,17 °C,13 °C,77 %,W,24 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,1:45 PM,18 °C,14 °C,77 %,WSW,17 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,2:15 PM,18 °C,15 °C,83 %,W,17 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,2:45 PM,18 °C,15 °C,83 %,W,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,3:15 PM,16 °C,14 °C,88 %,SSW,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,3:45 PM,16 °C,14 °C,88 %,SSW,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,4:15 PM,16 °C,14 °C,88 %,WSW,11 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,4:45 PM,16 °C,14 °C,88 %,W,11 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-03-23,5:15 PM,16 °C,14 °C,88 %,W,6 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,5:45 PM,16 °C,14 °C,88 %,NW,6 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,6:15 PM,16 °C,14 °C,88 %,NNE,4 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,6:45 PM,16 °C,14 °C,88 %,NE,6 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,7:15 PM,15 °C,14 °C,94 %,NE,9 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,7:45 PM,15 °C,14 °C,94 %,NNE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,8:15 PM,14 °C,13 °C,94 %,E,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,8:45 PM,14 °C,13 °C,94 %,ENE,9 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-03-23,9:15 PM,13 °C,13 °C,100 %,VAR,6 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-03-23,9:45 PM,12 °C,12 °C,100 %,ESE,7 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-23,10:15 PM,15 °C,11 °C,77 %,SSW,33 km/h,52 km/h,"1,008.28 hPa",0.0 mm,Fair / Windy
2024-03-23,10:45 PM,15 °C,10 °C,72 %,SW,37 km/h,56 km/h,"1,008.28 hPa",0.0 mm,Fair / Windy
2024-03-23,11:15 PM,15 °C,11 °C,77 %,SW,43 km/h,61 km/h,"1,007.28 hPa",0.0 mm,Fair / Windy
2024-03-23,11:45 PM,15 °C,11 °C,77 %,SW,44 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair / Windy
2024-03-24,12:15 AM,15 °C,12 °C,82 %,WSW,37 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair / Windy
2024-03-24,12:45 AM,15 °C,12 °C,82 %,SW,31 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-24,1:15 AM,15 °C,12 °C,82 %,SW,30 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-24,1:45 AM,15 °C,12 °C,82 %,WSW,24 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-24,2:15 AM,14 °C,12 °C,88 %,W,24 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-24,2:45 AM,14 °C,12 °C,88 %,W,22 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,3:15 AM,14 °C,12 °C,88 %,W,19 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,3:45 AM,14 °C,12 °C,88 %,W,24 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-03-24,4:15 AM,14 °C,11 °C,82 %,WSW,24 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-03-24,4:45 AM,14 °C,13 °C,94 %,W,13 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-03-24,5:15 AM,14 °C,13 °C,94 %,W,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-03-24,5:45 AM,14 °C,14 °C,100 %,WSW,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-03-24,6:15 AM,14 °C,14 °C,100 %,W,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-03-24,6:45 AM,14 °C,14 °C,100 %,WSW,13 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Mostly Cloudy
2024-03-24,7:15 AM,14 °C,11 °C,82 %,WSW,17 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-03-24,7:45 AM,15 °C,11 °C,77 %,W,22 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Mostly Cloudy
2024-03-24,8:15 AM,15 °C,9 °C,67 %,W,28 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,8:45 AM,15 °C,8 °C,63 %,W,30 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,9:15 AM,16 °C,8 °C,59 %,W,26 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,9:45 AM,16 °C,8 °C,59 %,WSW,28 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-24,10:15 AM,16 °C,9 °C,63 %,WSW,28 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-24,10:45 AM,16 °C,8 °C,59 %,WSW,20 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,11:15 AM,16 °C,8 °C,59 %,WSW,17 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,11:45 AM,16 °C,9 °C,63 %,WSW,17 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,12:15 PM,17 °C,9 °C,59 %,W,17 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-24,12:45 PM,17 °C,9 °C,59 %,W,19 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,1:15 PM,17 °C,10 °C,63 %,WSW,24 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,1:45 PM,17 °C,10 °C,63 %,WSW,28 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,2:15 PM,17 °C,11 °C,68 %,W,33 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair / Windy
2024-03-24,2:45 PM,17 °C,11 °C,68 %,WSW,31 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,3:15 PM,17 °C,10 °C,63 %,WSW,30 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,3:45 PM,16 °C,8 °C,59 %,WSW,35 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair / Windy
2024-03-24,4:15 PM,16 °C,8 °C,59 %,W,31 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-24,4:45 PM,15 °C,8 °C,63 %,W,30 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-24,5:15 PM,15 °C,9 °C,67 %,W,26 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-24,5:45 PM,15 °C,9 °C,67 %,W,26 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-24,6:15 PM,14 °C,10 °C,77 %,W,13 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-24,6:45 PM,14 °C,11 °C,82 %,W,13 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-24,7:15 PM,13 °C,10 °C,82 %,W,9 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,7:45 PM,13 °C,10 °C,82 %,W,4 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,8:15 PM,12 °C,10 °C,88 %,W,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,8:45 PM,12 °C,10 °C,88 %,WNW,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,9:15 PM,12 °C,10 °C,88 %,NW,4 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,9:45 PM,12 °C,11 °C,94 %,ESE,6 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,10:15 PM,10 °C,10 °C,100 %,E,9 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,10:45 PM,10 °C,10 °C,100 %,SE,9 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,11:15 PM,10 °C,10 °C,100 %,ESE,9 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-24,11:45 PM,9 °C,9 °C,100 %,SSE,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-25,12:15 AM,8 °C,8 °C,100 %,SSE,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-25,12:45 AM,8 °C,8 °C,100 %,ESE,7 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,1:15 AM,8 °C,8 °C,100 %,E,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,1:45 AM,8 °C,8 °C,100 %,E,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,2:45 AM,8 °C,8 °C,100 %,SE,9 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,3:15 AM,7 °C,7 °C,100 %,SE,9 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,3:45 AM,7 °C,7 °C,100 %,SE,9 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,4:15 AM,7 °C,7 °C,100 %,SE,7 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,4:45 AM,7 °C,7 °C,100 %,ESE,6 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,5:15 AM,7 °C,7 °C,100 %,SE,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,5:45 AM,6 °C,6 °C,100 %,SE,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,6:15 AM,6 °C,6 °C,100 %,SE,9 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,6:45 AM,6 °C,6 °C,100 %,SE,9 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,7:15 AM,6 °C,6 °C,100 %,ESE,7 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,7:45 AM,7 °C,7 °C,100 %,SE,13 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,8:15 AM,9 °C,8 °C,93 %,ESE,13 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,8:45 AM,10 °C,8 °C,87 %,E,17 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,9:15 AM,11 °C,8 °C,82 %,E,15 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,9:45 AM,14 °C,10 °C,77 %,ESE,17 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,10:15 AM,14 °C,9 °C,72 %,ESE,20 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,10:45 AM,15 °C,10 °C,72 %,SE,17 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,11:15 AM,15 °C,9 °C,67 %,ESE,19 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-03-25,11:45 AM,16 °C,8 °C,59 %,E,17 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,12:15 PM,16 °C,6 °C,52 %,E,15 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,12:45 PM,16 °C,5 °C,48 %,E,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-03-25,1:15 PM,17 °C,5 °C,45 %,E,9 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-25,1:45 PM,18 °C,6 °C,45 %,ESE,11 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-25,2:15 PM,17 °C,5 °C,45 %,ESE,9 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-25,2:45 PM,15 °C,6 °C,55 %,SSW,13 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Fair
2024-03-25,3:15 PM,15 °C,7 °C,59 %,SW,15 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-25,3:45 PM,16 °C,8 °C,59 %,SW,15 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-25,4:15 PM,16 °C,8 °C,59 %,SW,11 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Fair
2024-03-25,4:45 PM,17 °C,6 °C,48 %,WSW,6 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Fair
2024-03-25,5:15 PM,16 °C,6 °C,52 %,W,9 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Fair
2024-03-25,5:45 PM,15 °C,5 °C,51 %,W,11 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Fair
2024-03-25,6:15 PM,15 °C,6 °C,55 %,W,9 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Fair
2024-03-25,6:45 PM,14 °C,6 °C,59 %,WNW,4 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Fair
2024-03-25,7:15 PM,14 °C,6 °C,59 %,ENE,7 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Fair
2024-03-25,7:45 PM,13 °C,7 °C,67 %,E,9 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Fair
2024-03-25,8:15 PM,11 °C,9 °C,88 %,SSW,7 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Fair
2024-03-25,8:45 PM,11 °C,9 °C,88 %,VAR,2 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Fair
2024-03-25,9:15 PM,11 °C,8 °C,82 %,NE,2 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Fair
2024-03-25,9:45 PM,12 °C,8 °C,77 %,ESE,6 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Fair
2024-03-25,10:15 PM,12 °C,9 °C,82 %,ENE,9 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Fair
2024-03-25,10:45 PM,11 °C,8 °C,82 %,NNE,4 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Partly Cloudy
2024-03-25,11:15 PM,11 °C,8 °C,82 %,E,6 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Partly Cloudy
2024-03-25,11:45 PM,12 °C,9 °C,82 %,ENE,9 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Partly Cloudy
2024-03-26,12:15 AM,12 °C,9 °C,82 %,ENE,11 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Partly Cloudy
2024-03-26,12:45 AM,11 °C,9 °C,88 %,SE,9 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Light Rain
2024-03-26,1:15 AM,11 °C,10 °C,94 %,SE,15 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Light Rain
2024-03-26,1:45 AM,11 °C,10 °C,94 %,E,13 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Light Rain
2024-03-26,2:15 AM,11 °C,9 °C,88 %,E,13 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Cloudy
2024-03-26,2:45 AM,11 °C,9 °C,88 %,E,9 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Cloudy
2024-03-26,4:45 AM,11 °C,10 °C,94 %,ESE,7 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Mostly Cloudy
2024-03-26,5:15 AM,10 °C,8 °C,87 %,ENE,7 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Mostly Cloudy
2024-03-26,5:45 AM,11 °C,9 °C,88 %,E,7 km/h,0 km/h,"1,000.29 hPa",0.0 mm,Mostly Cloudy
2024-03-26,6:15 AM,10 °C,9 °C,94 %,S,13 km/h,0 km/h,999.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,6:45 AM,10 °C,10 °C,100 %,SSE,7 km/h,0 km/h,999.29 hPa,0.0 mm,Cloudy
2024-03-26,7:15 AM,10 °C,10 °C,100 %,SE,9 km/h,0 km/h,999.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,7:45 AM,11 °C,10 °C,94 %,SE,11 km/h,0 km/h,999.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,8:15 AM,11 °C,10 °C,94 %,SSE,13 km/h,0 km/h,998.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,8:45 AM,11 °C,10 °C,94 %,SE,15 km/h,0 km/h,998.29 hPa,0.0 mm,Light Rain
2024-03-26,9:15 AM,11 °C,11 °C,100 %,ESE,19 km/h,0 km/h,998.29 hPa,0.0 mm,Light Rain
2024-03-26,9:45 AM,11 °C,11 °C,100 %,ESE,11 km/h,0 km/h,998.29 hPa,0.0 mm,Light Rain
2024-03-26,10:15 AM,11 °C,11 °C,100 %,E,2 km/h,0 km/h,997.29 hPa,0.0 mm,Light Rain
2024-03-26,10:45 AM,11 °C,11 °C,100 %,S,7 km/h,0 km/h,997.29 hPa,0.0 mm,Light Rain
2024-03-26,11:15 AM,12 °C,10 °C,88 %,E,11 km/h,0 km/h,997.29 hPa,0.0 mm,Light Rain
2024-03-26,11:45 AM,12 °C,10 °C,88 %,E,13 km/h,0 km/h,997.29 hPa,0.0 mm,Light Rain
2024-03-26,12:15 PM,12 °C,10 °C,88 %,NE,11 km/h,0 km/h,997.29 hPa,0.0 mm,Light Rain
2024-03-26,12:45 PM,14 °C,10 °C,77 %,ESE,11 km/h,0 km/h,996.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,1:15 PM,14 °C,11 °C,82 %,E,11 km/h,0 km/h,996.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,1:45 PM,14 °C,11 °C,82 %,ESE,13 km/h,0 km/h,996.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,2:15 PM,14 °C,12 °C,88 %,ESE,17 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,2:45 PM,13 °C,11 °C,88 %,SSE,13 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,3:15 PM,14 °C,11 °C,82 %,ESE,13 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,3:45 PM,14 °C,10 °C,77 %,E,11 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,4:15 PM,14 °C,11 °C,82 %,S,9 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,4:45 PM,15 °C,12 °C,82 %,ESE,13 km/h,0 km/h,995.29 hPa,0.0 mm,Partly Cloudy
2024-03-26,5:15 PM,14 °C,11 °C,82 %,SSE,11 km/h,0 km/h,995.29 hPa,0.0 mm,Partly Cloudy
2024-03-26,5:45 PM,14 °C,11 °C,82 %,ESE,11 km/h,0 km/h,995.29 hPa,0.0 mm,Partly Cloudy
2024-03-26,6:15 PM,14 °C,12 °C,88 %,SSE,15 km/h,0 km/h,995.29 hPa,0.0 mm,Partly Cloudy
2024-03-26,6:45 PM,14 °C,12 °C,88 %,ESE,13 km/h,0 km/h,995.29 hPa,0.0 mm,Partly Cloudy
2024-03-26,7:15 PM,13 °C,12 °C,94 %,ESE,13 km/h,0 km/h,995.29 hPa,0.0 mm,Partly Cloudy
2024-03-26,7:45 PM,13 °C,12 °C,94 %,ESE,17 km/h,0 km/h,995.29 hPa,0.0 mm,Partly Cloudy
2024-03-26,8:15 PM,12 °C,11 °C,94 %,ESE,15 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,8:45 PM,12 °C,11 °C,94 %,SE,15 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,9:15 PM,12 °C,11 °C,94 %,ESE,17 km/h,0 km/h,995.29 hPa,0.0 mm,Partly Cloudy
2024-03-26,9:45 PM,12 °C,11 °C,94 %,ESE,17 km/h,0 km/h,996.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,10:15 PM,12 °C,11 °C,94 %,SE,13 km/h,0 km/h,996.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,10:45 PM,12 °C,11 °C,94 %,E,15 km/h,0 km/h,996.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,11:15 PM,12 °C,11 °C,94 %,E,15 km/h,0 km/h,996.29 hPa,0.0 mm,Mostly Cloudy
2024-03-26,11:45 PM,13 °C,11 °C,88 %,ESE,17 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-27,12:15 AM,13 °C,11 °C,88 %,ESE,15 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-27,12:45 AM,13 °C,12 °C,94 %,E,15 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-27,1:15 AM,13 °C,12 °C,94 %,E,13 km/h,0 km/h,995.29 hPa,0.0 mm,Mostly Cloudy
2024-03-27,1:45 AM,13 °C,12 °C,94 %,E,13 km/h,0 km/h,994.29 hPa,0.0 mm,Mostly Cloudy
2024-03-27,2:15 AM,13 °C,12 °C,94 %,ESE,20 km/h,0 km/h,994.29 hPa,0.0 mm,Light Rain
2024-03-27,2:45 AM,13 °C,12 °C,94 %,E,19 km/h,0 km/h,994.29 hPa,0.0 mm,Mostly Cloudy
2024-03-27,3:15 AM,13 °C,12 °C,94 %,ESE,15 km/h,0 km/h,994.29 hPa,0.0 mm,Mostly Cloudy
2024-03-27,3:45 AM,13 °C,13 °C,100 %,ESE,17 km/h,0 km/h,993.29 hPa,0.0 mm,Mostly Cloudy
